--------------------------------------
| rollout/                |          |
|    learning_rate        | 0.0001    |
|    loss                 | 0.647     |
|    n_updates            | 537       |
|    policy_gradient_loss | 0.324     |
|    std                  | 0.02      |
|    value_loss           | 0.207     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31.9      |
|    ep_reward_mean       | 5.11      |
|    mimic_body_reward    | 0.0652    |
|    mimic_body_vel_re... | 0.00696   |
|    mimic_contact_reward | 0.058     |
|    mimic_ee_reward      | 0.00393   |
|    mimic_qpos_reward    | 0.0226    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 181       |
|    time_elapsed         | 2378      |
|    total_timesteps      | 741376    |
| train/                  |           |
|    approx_kl            | 11.707566 |
|    clip_fraction        | 0.978     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.887     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.449     |
|    n_updates            | 540       |
|    policy_gradient_loss | 0.292     |
|    std                  | 0.02      |
|    value_loss           | 0.238     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.9      |
|    ep_reward_mean       | 4.67      |
|    mimic_body_reward    | 0.0659    |
|    mimic_body_vel_re... | 0.0128    |
|    mimic_contact_reward | 0.062     |
|    mimic_ee_reward      | 0.00508   |
|    mimic_qpos_reward    | 0.0269    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 182       |
|    time_elapsed         | 2391      |
|    total_timesteps      | 745472    |
| train/                  |           |
|    approx_kl            | 13.086076 |
|    clip_fraction        | 0.975     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.877     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.375     |
|    n_updates            | 543       |
|    policy_gradient_loss | 0.431     |
|    std                  | 0.02      |
|    value_loss           | 0.229     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31.7      |
|    ep_reward_mean       | 5.23      |
|    mimic_body_reward    | 0.0552    |
|    mimic_body_vel_re... | 0.0175    |
|    mimic_contact_reward | 0.046     |
|    mimic_ee_reward      | 0.00566   |
|    mimic_qpos_reward    | 0.0242    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 183       |
|    time_elapsed         | 2404      |
|    total_timesteps      | 749568    |
| train/                  |           |
|    approx_kl            | 12.836353 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.896     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.397     |
|    n_updates            | 546       |
|    policy_gradient_loss | 0.498     |
|    std                  | 0.02      |
|    value_loss           | 0.224     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 30.4      |
|    ep_reward_mean       | 4.81      |
|    mimic_body_reward    | 0.0599    |
|    mimic_body_vel_re... | 0.00879   |
|    mimic_contact_reward | 0.04      |
|    mimic_ee_reward      | 0.00385   |
|    mimic_qpos_reward    | 0.0216    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 184       |
|    time_elapsed         | 2417      |
|    total_timesteps      | 753664    |
| train/                  |           |
|    approx_kl            | 14.925735 |
|    clip_fraction        | 0.977     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.888     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.357     |
|    n_updates            | 549       |
|    policy_gradient_loss | 0.534     |
|    std                  | 0.02      |
|    value_loss           | 0.238     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 30        |
|    ep_reward_mean       | 4.87      |
|    mimic_body_reward    | 0.0807    |
|    mimic_body_vel_re... | 0.0235    |
|    mimic_contact_reward | 0.07      |
|    mimic_ee_reward      | 0.00669   |
|    mimic_qpos_reward    | 0.0336    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 185       |
|    time_elapsed         | 2430      |
|    total_timesteps      | 757760    |
| train/                  |           |
|    approx_kl            | 13.190468 |
|    clip_fraction        | 0.975     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.944     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.322     |
|    n_updates            | 552       |
|    policy_gradient_loss | 0.287     |
|    std                  | 0.02      |
|    value_loss           | 0.142     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 29.9     |
|    ep_reward_mean       | 4.88     |
|    mimic_body_reward    | 0.059    |
|    mimic_body_vel_re... | 0.0252   |
|    mimic_contact_reward | 0.048    |
|    mimic_ee_reward      | 0.00518  |
|    mimic_qpos_reward    | 0.0257   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 311      |
|    iterations           | 186      |
|    time_elapsed         | 2443     |
|    total_timesteps      | 761856   |
| train/                  |          |
|    approx_kl            | 9.89761  |
|    clip_fraction        | 0.975    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.925    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.361    |
|    n_updates            | 555      |
|    policy_gradient_loss | 0.439    |
|    std                  | 0.02     |
|    value_loss           | 0.184    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31        |
|    ep_reward_mean       | 5         |
|    mimic_body_reward    | 0.0785    |
|    mimic_body_vel_re... | 0.01      |
|    mimic_contact_reward | 0.03      |
|    mimic_ee_reward      | 0.00412   |
|    mimic_qpos_reward    | 0.0171    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 187       |
|    time_elapsed         | 2456      |
|    total_timesteps      | 765952    |
| train/                  |           |
|    approx_kl            | 16.270798 |
|    clip_fraction        | 0.978     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.929     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.359     |
|    n_updates            | 558       |
|    policy_gradient_loss | 0.295     |
|    std                  | 0.02      |
|    value_loss           | 0.162     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 32.3      |
|    ep_reward_mean       | 5.42      |
|    mimic_body_reward    | 0.0535    |
|    mimic_body_vel_re... | 0.0114    |
|    mimic_contact_reward | 0.046     |
|    mimic_ee_reward      | 0.00451   |
|    mimic_qpos_reward    | 0.0271    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 188       |
|    time_elapsed         | 2469      |
|    total_timesteps      | 770048    |
| train/                  |           |
|    approx_kl            | 16.148466 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.911     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.376     |
|    n_updates            | 561       |
|    policy_gradient_loss | 0.386     |
|    std                  | 0.02      |
|    value_loss           | 0.164     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.9      |
|    ep_reward_mean       | 5.05      |
|    mimic_body_reward    | 0.0693    |
|    mimic_body_vel_re... | 0.0223    |
|    mimic_contact_reward | 0.08      |
|    mimic_ee_reward      | 0.0056    |
|    mimic_qpos_reward    | 0.0277    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 189       |
|    time_elapsed         | 2482      |
|    total_timesteps      | 774144    |
| train/                  |           |
|    approx_kl            | 12.465064 |
|    clip_fraction        | 0.977     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.9       |
|    learning_rate        | 0.0001    |
|    loss                 | 0.326     |
|    n_updates            | 564       |
|    policy_gradient_loss | 0.296     |
|    std                  | 0.02      |
|    value_loss           | 0.227     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 30        |
|    ep_reward_mean       | 4.95      |
|    mimic_body_reward    | 0.0506    |
|    mimic_body_vel_re... | 0.00705   |
|    mimic_contact_reward | 0.036     |
|    mimic_ee_reward      | 0.00179   |
|    mimic_qpos_reward    | 0.0122    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 190       |
|    time_elapsed         | 2495      |
|    total_timesteps      | 778240    |
| train/                  |           |
|    approx_kl            | 11.587662 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.932     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.374     |
|    n_updates            | 567       |
|    policy_gradient_loss | 0.381     |
|    std                  | 0.02      |
|    value_loss           | 0.183     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 28.9      |
|    ep_reward_mean       | 4.85      |
|    mimic_body_reward    | 0.0657    |
|    mimic_body_vel_re... | 0.0194    |
|    mimic_contact_reward | 0.054     |
|    mimic_ee_reward      | 0.00699   |
|    mimic_qpos_reward    | 0.0347    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 191       |
|    time_elapsed         | 2508      |
|    total_timesteps      | 782336    |
| train/                  |           |
|    approx_kl            | 11.774894 |
|    clip_fraction        | 0.976     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.921     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.35      |
|    n_updates            | 570       |
|    policy_gradient_loss | 0.289     |
|    std                  | 0.02      |
|    value_loss           | 0.158     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 28.1      |
|    ep_reward_mean       | 4.65      |
|    mimic_body_reward    | 0.0348    |
|    mimic_body_vel_re... | 0.0105    |
|    mimic_contact_reward | 0.062     |
|    mimic_ee_reward      | 0.00341   |
|    mimic_qpos_reward    | 0.0264    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 192       |
|    time_elapsed         | 2521      |
|    total_timesteps      | 786432    |
| train/                  |           |
|    approx_kl            | 13.188084 |
|    clip_fraction        | 0.976     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.919     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.284     |
|    n_updates            | 573       |
|    policy_gradient_loss | 0.392     |
|    std                  | 0.02      |
|    value_loss           | 0.171     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.9      |
|    ep_reward_mean       | 4.91      |
|    mimic_body_reward    | 0.0585    |
|    mimic_body_vel_re... | 0.0142    |
|    mimic_contact_reward | 0.024     |
|    mimic_ee_reward      | 0.00646   |
|    mimic_qpos_reward    | 0.0279    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 193       |
|    time_elapsed         | 2534      |
|    total_timesteps      | 790528    |
| train/                  |           |
|    approx_kl            | 10.254513 |
|    clip_fraction        | 0.975     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.894     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.356     |
|    n_updates            | 576       |
|    policy_gradient_loss | 0.309     |
|    std                  | 0.02      |
|    value_loss           | 0.201     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31.6      |
|    ep_reward_mean       | 5.43      |
|    mimic_body_reward    | 0.0611    |
|    mimic_body_vel_re... | 0.0126    |
|    mimic_contact_reward | 0.03      |
|    mimic_ee_reward      | 0.00501   |
|    mimic_qpos_reward    | 0.0266    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 194       |
|    time_elapsed         | 2546      |
|    total_timesteps      | 794624    |
| train/                  |           |
|    approx_kl            | 10.399707 |
|    clip_fraction        | 0.977     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.901     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.277     |
|    n_updates            | 579       |
|    policy_gradient_loss | 1.28      |
|    std                  | 0.02      |
|    value_loss           | 0.179     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31.3      |
|    ep_reward_mean       | 5.28      |
|    mimic_body_reward    | 0.0443    |
|    mimic_body_vel_re... | 0.0124    |
|    mimic_contact_reward | 0.026     |
|    mimic_ee_reward      | 0.00428   |
|    mimic_qpos_reward    | 0.0241    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 195       |
|    time_elapsed         | 2559      |
|    total_timesteps      | 798720    |
| train/                  |           |
|    approx_kl            | 15.607994 |
|    clip_fraction        | 0.98      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.881     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.305     |
|    n_updates            | 582       |
|    policy_gradient_loss | 0.302     |
|    std                  | 0.02      |
|    value_loss           | 0.202     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 32.2      |
|    ep_reward_mean       | 4.98      |
|    mimic_body_reward    | 0.0588    |
|    mimic_body_vel_re... | 0.0217    |
|    mimic_contact_reward | 0.048     |
|    mimic_ee_reward      | 0.00657   |
|    mimic_qpos_reward    | 0.0326    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 196       |
|    time_elapsed         | 2573      |
|    total_timesteps      | 802816    |
| train/                  |           |
|    approx_kl            | 10.471019 |
|    clip_fraction        | 0.972     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.907     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.315     |
|    n_updates            | 585       |
|    policy_gradient_loss | 0.272     |
|    std                  | 0.02      |
|    value_loss           | 0.201     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 30.8      |
|    ep_reward_mean       | 4.87      |
|    mimic_body_reward    | 0.0523    |
|    mimic_body_vel_re... | 0.0233    |
|    mimic_contact_reward | 0.05      |
|    mimic_ee_reward      | 0.00321   |
|    mimic_qpos_reward    | 0.0149    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 197       |
|    time_elapsed         | 2586      |
|    total_timesteps      | 806912    |
| train/                  |           |
|    approx_kl            | 12.828759 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.913     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.274     |
|    n_updates            | 588       |
|    policy_gradient_loss | 0.456     |
|    std                  | 0.02      |
|    value_loss           | 0.166     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31.7      |
|    ep_reward_mean       | 4.99      |
|    mimic_body_reward    | 0.0603    |
|    mimic_body_vel_re... | 0.0144    |
|    mimic_contact_reward | 0.038     |
|    mimic_ee_reward      | 0.00735   |
|    mimic_qpos_reward    | 0.0395    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 198       |
|    time_elapsed         | 2599      |
|    total_timesteps      | 811008    |
| train/                  |           |
|    approx_kl            | 10.737972 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.905     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.301     |
|    n_updates            | 591       |
|    policy_gradient_loss | 0.27      |
|    std                  | 0.02      |
|    value_loss           | 0.188     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 30.2      |
|    ep_reward_mean       | 4.87      |
|    mimic_body_reward    | 0.0667    |
|    mimic_body_vel_re... | 0.0184    |
|    mimic_contact_reward | 0.066     |
|    mimic_ee_reward      | 0.00481   |
|    mimic_qpos_reward    | 0.0229    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 199       |
|    time_elapsed         | 2611      |
|    total_timesteps      | 815104    |
| train/                  |           |
|    approx_kl            | 14.157395 |
|    clip_fraction        | 0.98      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.908     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.403     |
|    n_updates            | 594       |
|    policy_gradient_loss | 0.326     |
|    std                  | 0.02      |
|    value_loss           | 0.162     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.9      |
|    ep_reward_mean       | 4.98      |
|    mimic_body_reward    | 0.0764    |
|    mimic_body_vel_re... | 0.0112    |
|    mimic_contact_reward | 0.066     |
|    mimic_ee_reward      | 0.00863   |
|    mimic_qpos_reward    | 0.0418    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 200       |
|    time_elapsed         | 2624      |
|    total_timesteps      | 819200    |
| train/                  |           |
|    approx_kl            | 13.175153 |
|    clip_fraction        | 0.977     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.912     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.319     |
|    n_updates            | 597       |
|    policy_gradient_loss | 0.292     |
|    std                  | 0.02      |
|    value_loss           | 0.165     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31.1      |
|    ep_reward_mean       | 5.19      |
|    mimic_body_reward    | 0.0571    |
|    mimic_body_vel_re... | 0.0208    |
|    mimic_contact_reward | 0.072     |
|    mimic_ee_reward      | 0.00532   |
|    mimic_qpos_reward    | 0.0231    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 201       |
|    time_elapsed         | 2637      |
|    total_timesteps      | 823296    |
| train/                  |           |
|    approx_kl            | 13.413906 |
|    clip_fraction        | 0.977     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.891     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.487     |
|    n_updates            | 600       |
|    policy_gradient_loss | 0.297     |
|    std                  | 0.02      |
|    value_loss           | 0.211     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.8      |
|    ep_reward_mean       | 4.81      |
|    mimic_body_reward    | 0.0545    |
|    mimic_body_vel_re... | 0.0101    |
|    mimic_contact_reward | 0.046     |
|    mimic_ee_reward      | 0.00717   |
|    mimic_qpos_reward    | 0.0283    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 202       |
|    time_elapsed         | 2650      |
|    total_timesteps      | 827392    |
| train/                  |           |
|    approx_kl            | 17.130348 |
|    clip_fraction        | 0.978     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.91      |
|    learning_rate        | 0.0001    |
|    loss                 | 0.37      |
|    n_updates            | 603       |
|    policy_gradient_loss | 0.305     |
|    std                  | 0.02      |
|    value_loss           | 0.195     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 29.2       |
|    ep_reward_mean       | 4.64       |
|    mimic_body_reward    | 0.0298     |
|    mimic_body_vel_re... | 0.00713    |
|    mimic_contact_reward | 0.048      |
|    mimic_ee_reward      | 0.00102    |
|    mimic_qpos_reward    | 0.0105     |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 312        |
|    iterations           | 203        |
|    time_elapsed         | 2663       |
|    total_timesteps      | 831488     |
| train/                  |            |
|    approx_kl            | 12.4383335 |
|    clip_fraction        | 0.976      |
|    clip_range           | 0.2        |
|    entropy_loss         | 57.3       |
|    explained_variance   | 0.881      |
|    learning_rate        | 0.0001     |
|    loss                 | 0.332      |
|    n_updates            | 606        |
|    policy_gradient_loss | 0.538      |
|    std                  | 0.02       |
|    value_loss           | 0.238      |
----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 31.8     |
|    ep_reward_mean       | 5.01     |
|    mimic_body_reward    | 0.0551   |
|    mimic_body_vel_re... | 0.0123   |
|    mimic_contact_reward | 0.03     |
|    mimic_ee_reward      | 0.00538  |
|    mimic_qpos_reward    | 0.0242   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 204      |
|    time_elapsed         | 2676     |
|    total_timesteps      | 835584   |
| train/                  |          |
|    approx_kl            | 11.10511 |
|    clip_fraction        | 0.977    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.893    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.404    |
|    n_updates            | 609      |
|    policy_gradient_loss | 0.429    |
|    std                  | 0.02     |
|    value_loss           | 0.239    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31.3      |
|    ep_reward_mean       | 5.07      |
|    mimic_body_reward    | 0.0633    |
|    mimic_body_vel_re... | 0.00891   |
|    mimic_contact_reward | 0.064     |
|    mimic_ee_reward      | 0.0062    |
|    mimic_qpos_reward    | 0.0252    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 205       |
|    time_elapsed         | 2689      |
|    total_timesteps      | 839680    |
| train/                  |           |
|    approx_kl            | 17.840649 |
|    clip_fraction        | 0.979     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.895     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.345     |
|    n_updates            | 612       |
|    policy_gradient_loss | 0.287     |
|    std                  | 0.02      |
|    value_loss           | 0.17      |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 31.3      |
|    ep_reward_mean       | 5.14      |
|    mimic_body_reward    | 0.0829    |
|    mimic_body_vel_re... | 0.0158    |
|    mimic_contact_reward | 0.052     |
|    mimic_ee_reward      | 0.00484   |
|    mimic_qpos_reward    | 0.027     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 206       |
|    time_elapsed         | 2702      |
|    total_timesteps      | 843776    |
| train/                  |           |
|    approx_kl            | 12.582805 |
|    clip_fraction        | 0.975     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.876     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.357     |
|    n_updates            | 615       |
|    policy_gradient_loss | 0.345     |
|    std                  | 0.02      |
|    value_loss           | 0.261     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.2      |
|    ep_reward_mean       | 4.8       |
|    mimic_body_reward    | 0.0447    |
|    mimic_body_vel_re... | 0.0107    |
|    mimic_contact_reward | 0.052     |
|    mimic_ee_reward      | 0.0042    |
|    mimic_qpos_reward    | 0.0229    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 207       |
|    time_elapsed         | 2715      |
|    total_timesteps      | 847872    |
| train/                  |           |
|    approx_kl            | 16.115185 |
|    clip_fraction        | 0.98      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.892     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.374     |
|    n_updates            | 618       |
|    policy_gradient_loss | 0.281     |
|    std                  | 0.02      |
|    value_loss           | 0.216     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 29.1      |
|    ep_reward_mean       | 4.63      |
|    mimic_body_reward    | 0.0623    |
|    mimic_body_vel_re... | 0.0204    |
|    mimic_contact_reward | 0.09      |
|    mimic_ee_reward      | 0.00519   |
|    mimic_qpos_reward    | 0.0254    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 208       |
|    time_elapsed         | 2728      |
|    total_timesteps      | 851968    |
| train/                  |           |
|    approx_kl            | 15.527509 |
|    clip_fraction        | 0.979     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.904     |
|    learning_rate        | 0.0001    |
|    loss                 | 1.39      |
|    n_updates            | 621       |
|    policy_gradient_loss | 0.333     |
|    std                  | 0.02      |
|    value_loss           | 0.22      |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 30.1      |
|    ep_reward_mean       | 4.78      |
|    mimic_body_reward    | 0.0612    |
|    mimic_body_vel_re... | 0.00776   |
|    mimic_contact_reward | 0.024     |
|    mimic_ee_reward      | 0.0037    |
|    mimic_qpos_reward    | 0.024     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 209       |
|    time_elapsed         | 2741      |
|    total_timesteps      | 856064    |
| train/                  |           |
|    approx_kl            | 11.680457 |
|    clip_fraction        | 0.977     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.92      |
|    learning_rate        | 0.0001    |
|    loss                 | 0.382     |
|    n_updates            | 624       |
|    policy_gradient_loss | 0.401     |
|    std                  | 0.02      |
|    value_loss           | 0.172     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 28.7     |
|    ep_reward_mean       | 4.68     |
|    mimic_body_reward    | 0.0617   |
|    mimic_body_vel_re... | 0.0101   |
|    mimic_contact_reward | 0.054    |
|    mimic_ee_reward      | 0.00651  |
|    mimic_qpos_reward    | 0.0207   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 210      |
|    time_elapsed         | 2754     |
|    total_timesteps      | 860160   |
| train/                  |          |
|    approx_kl            | 14.15789 |
|    clip_fraction        | 0.98     |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.888    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.379    |
|    n_updates            | 627      |
|    policy_gradient_loss | 0.543    |
|    std                  | 0.02     |
|    value_loss           | 0.199    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 28.2      |
|    ep_reward_mean       | 4.72      |
|    mimic_body_reward    | 0.0459    |
|    mimic_body_vel_re... | 0.0101    |
|    mimic_contact_reward | 0.022     |
|    mimic_ee_reward      | 0.00241   |
|    mimic_qpos_reward    | 0.013     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 211       |
|    time_elapsed         | 2767      |
|    total_timesteps      | 864256    |
| train/                  |           |
|    approx_kl            | 12.865246 |
|    clip_fraction        | 0.981     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.88      |
|    learning_rate        | 0.0001    |
|    loss                 | 0.796     |
|    n_updates            | 630       |
|    policy_gradient_loss | 0.296     |
|    std                  | 0.02      |
|    value_loss           | 0.232     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 28.9      |
|    ep_reward_mean       | 4.7       |
|    mimic_body_reward    | 0.0608    |
|    mimic_body_vel_re... | 0.00838   |
|    mimic_contact_reward | 0.04      |
|    mimic_ee_reward      | 0.00686   |
|    mimic_qpos_reward    | 0.0262    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 212       |
|    time_elapsed         | 2780      |
|    total_timesteps      | 868352    |
| train/                  |           |
|    approx_kl            | 20.011559 |
|    clip_fraction        | 0.978     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.888     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.372     |
|    n_updates            | 633       |
|    policy_gradient_loss | 0.316     |
|    std                  | 0.02      |
|    value_loss           | 0.196     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 27.4      |
